,date,location,Season,count_all,geography,topography,altitude,precipitation,latitude,min_temp_mean,max_temp_mean,avg_temp,wind_dir_EN,wind_dir_MN,wind_spe_MN,wind_spe_EN,wind_dir_LN,wind_spe_LN,wind_quadrant,count_EN,count_LN,count_MN
582,04/04/2025,Shita,spring,8,Center,Valley,237,3.728,30.14119,13.86666667,27.66666667,20.76666667,325.3519116,353.4660082,2.14,5.33,267.061805,1,N,2,4,2
583,04/04/2025,Neot_smadar,spring,23,Center,Mountain,417,3.760129032,30.054879,13.86666667,27.66666667,20.76666667,325.3519116,353.4660082,2.14,5.33,267.061805,1,N,7,13,3
584,04/04/2025,Timna,spring,9,South,Valley,123,3.720387097,29.803654,13.86666667,27.66666667,20.76666667,325.3519116,353.4660082,2.14,5.33,267.061805,1,N,0,9,0
585,04/04/2025,Har_Yoash,spring,0,South,Mountain,733,3.711483871,29.582982,13.86666667,27.66666667,20.76666667,325.3519116,353.4660082,2.14,5.33,267.061805,1,N,0,0,0
586,05/04/2025,Hatzeva,spring,6,North,Valley,-166,3.749806452,30.818349,11.88333333,28.01666667,19.95,3.738064101,58.01200214,0.98,1.43,220.7828034,1.33,N,0,5,1
587,05/04/2025,Mitzpe_ramon,spring,15,North,Mountain,758,3.805032258,30.660835,11.88333333,28.01666667,19.95,3.738064101,58.01200214,0.98,1.43,220.7828034,1.33,N,0,6,9
588,05/04/2025,Shita,spring,0,Center,Valley,237,3.728,30.14119,11.88333333,28.01666667,19.95,3.738064101,58.01200214,0.98,1.43,220.7828034,1.33,N,0,0,0
589,05/04/2025,Neot_smadar,spring,8,Center,Mountain,417,3.760129032,30.054879,11.88333333,28.01666667,19.95,3.738064101,58.01200214,0.98,1.43,220.7828034,1.33,N,2,3,3
590,05/04/2025,Timna,spring,4,South,Valley,123,3.720387097,29.803654,11.88333333,28.01666667,19.95,3.738064101,58.01200214,0.98,1.43,220.7828034,1.33,N,2,2,0
591,05/04/2025,Har_Yoash,spring,1,South,Mountain,733,3.711483871,29.582982,11.88333333,28.01666667,19.95,3.738064101,58.01200214,0.98,1.43,220.7828034,1.33,N,0,1,0
592,06/04/2025,Hatzeva,spring,4,North,Valley,-166,3.749806452,30.818349,14.08333333,32.98333333,23.53333333,208.9126718,286.8079042,2.44,3.46,263.1841655,1.7,S,3,0,1
593,06/04/2025,Mitzpe_ramon,spring,8,North,Mountain,758,3.805032258,30.660835,14.08333333,32.98333333,23.53333333,208.9126718,286.8079042,2.44,3.46,263.1841655,1.7,S,0,0,8
594,06/04/2025,Shita,spring,0,Center,Valley,237,3.728,30.14119,14.08333333,32.98333333,23.53333333,208.9126718,286.8079042,2.44,3.46,263.1841655,1.7,S,0,0,0
595,06/04/2025,Neot_smadar,spring,29,Center,Mountain,417,3.760129032,30.054879,14.08333333,32.98333333,23.53333333,208.9126718,286.8079042,2.44,3.46,263.1841655,1.7,S,0,28,1
596,06/04/2025,Timna,spring,0,South,Valley,123,3.720387097,29.803654,14.08333333,32.98333333,23.53333333,208.9126718,286.8079042,2.44,3.46,263.1841655,1.7,S,0,0,0
597,06/04/2025,Har_Yoash,spring,0,South,Mountain,733,3.711483871,29.582982,14.08333333,32.98333333,23.53333333,208.9126718,286.8079042,2.44,3.46,263.1841655,1.7,S,0,0,0
598,07/04/2025,Hatzeva,spring,8,North,Valley,-166,3.749806452,30.818349,16.78333333,32.48333333,24.63333333,317.935123,38.24018913,2.3,2.94,317.1485113,1.67,N,4,1,3
599,07/04/2025,Mitzpe_ramon,spring,17,North,Mountain,758,3.805032258,30.660835,16.78333333,32.48333333,24.63333333,317.935123,38.24018913,2.3,2.94,317.1485113,1.67,N,9,5,3
600,07/04/2025,Shita,spring,0,Center,Valley,237,3.728,30.14119,16.78333333,32.48333333,24.63333333,317.935123,38.24018913,2.3,2.94,317.1485113,1.67,N,0,0,0
601,07/04/2025,Neot_smadar,spring,1,Center,Mountain,417,3.760129032,30.054879,16.78333333,32.48333333,24.63333333,317.935123,38.24018913,2.3,2.94,317.1485113,1.67,N,0,1,0
602,07/04/2025,Timna,spring,0,South,Valley,123,3.720387097,29.803654,16.78333333,32.48333333,24.63333333,317.935123,38.24018913,2.3,2.94,317.1485113,1.67,N,0,0,0
603,07/04/2025,Har_Yoash,spring,4,South,Mountain,733,3.711483871,29.582982,16.78333333,32.48333333,24.63333333,317.935123,38.24018913,2.3,2.94,317.1485113,1.67,N,2,2,0
604,08/04/2025,Hatzeva,spring,0,North,Valley,-166,3.749806452,30.818349,20.03333333,35.8,27.91666667,205.0716599,216.664049,5.04,5.34,232.1967126,3.41,S,0,0,0
605,08/04/2025,Mitzpe_ramon,spring,0,North,Mountain,758,3.805032258,30.660835,20.03333333,35.8,27.91666667,205.0716599,216.664049,5.04,5.34,232.1967126,3.41,S,0,0,0
606,08/04/2025,Shita,spring,0,Center,Valley,237,3.728,30.14119,20.03333333,35.8,27.91666667,205.0716599,216.664049,5.04,5.34,232.1967126,3.41,S,0,0,0
607,08/04/2025,Neot_smadar,spring,6,Center,Mountain,417,3.760129032,30.054879,20.03333333,35.8,27.91666667,205.0716599,216.664049,5.04,5.34,232.1967126,3.41,S,6,0,0
608,08/04/2025,Timna,spring,0,South,Valley,123,3.720387097,29.803654,20.03333333,35.8,27.91666667,205.0716599,216.664049,5.04,5.34,232.1967126,3.41,S,0,0,0
609,08/04/2025,Har_Yoash,spring,0,South,Mountain,733,3.711483871,29.582982,20.03333333,35.8,27.91666667,205.0716599,216.664049,5.04,5.34,232.1967126,3.41,S,0,0,0
610,09/04/2025,Hatzeva,spring,1,North,Valley,-166,3.749806452,30.818349,21.13333333,33.28333333,27.20833333,330.361862,321.1877712,3.74,5.19,331.9642891,2.77,N,0,1,0
611,09/04/2025,Mitzpe_ramon,spring,14,North,Mountain,758,3.805032258,30.660835,21.13333333,33.28333333,27.20833333,330.361862,321.1877712,3.74,5.19,331.9642891,2.77,N,1,5,8
612,09/04/2025,Shita,spring,4,Center,Valley,237,3.728,30.14119,21.13333333,33.28333333,27.20833333,330.361862,321.1877712,3.74,5.19,331.9642891,2.77,N,2,0,2
613,09/04/2025,Neot_smadar,spring,6,Center,Mountain,417,3.760129032,30.054879,21.13333333,33.28333333,27.20833333,330.361862,321.1877712,3.74,5.19,331.9642891,2.77,N,1,1,4
614,09/04/2025,Timna,spring,3,South,Valley,123,3.720387097,29.803654,21.13333333,33.28333333,27.20833333,330.361862,321.1877712,3.74,5.19,331.9642891,2.77,N,1,2,0
615,09/04/2025,Har_Yoash,spring,0,South,Mountain,733,3.711483871,29.582982,21.13333333,33.28333333,27.20833333,330.361862,321.1877712,3.74,5.19,331.9642891,2.77,N,0,0,0
616,10/04/2025,Hatzeva,spring,15,North,Valley,-166,3.749806452,30.818349,15.73333333,24.3,20.01666667,329.4411977,323.8362136,2.24,4.49,301.166631,1.22,N,0,6,9
617,10/04/2025,Mitzpe_ramon,spring,6,North,Mountain,758,3.805032258,30.660835,15.73333333,24.3,20.01666667,329.4411977,323.8362136,2.24,4.49,301.166631,1.22,N,0,1,5
618,10/04/2025,Shita,spring,5,Center,Valley,237,3.728,30.14119,15.73333333,24.3,20.01666667,329.4411977,323.8362136,2.24,4.49,301.166631,1.22,N,0,2,3
619,10/04/2025,Neot_smadar,spring,5,Center,Mountain,417,3.760129032,30.054879,15.73333333,24.3,20.01666667,329.4411977,323.8362136,2.24,4.49,301.166631,1.22,N,2,1,2
620,10/04/2025,Timna,spring,2,South,Valley,123,3.720387097,29.803654,15.73333333,24.3,20.01666667,329.4411977,323.8362136,2.24,4.49,301.166631,1.22,N,0,2,0
621,10/04/2025,Har_Yoash,spring,2,South,Mountain,733,3.711483871,29.582982,15.73333333,24.3,20.01666667,329.4411977,323.8362136,2.24,4.49,301.166631,1.22,N,0,2,0
622,11/04/2025,Hatzeva,spring,10,North,Valley,-166,3.749806452,30.818349,10.43333333,22.75,16.59166667,306.270025,279.1617841,2.12,4.15,264.1386674,1.66,W,0,3,7
623,11/04/2025,Mitzpe_ramon,spring,23,North,Mountain,758,3.805032258,30.660835,10.43333333,22.75,16.59166667,306.270025,279.1617841,2.12,4.15,264.1386674,1.66,W,2,17,4
624,11/04/2025,Shita,spring,2,Center,Valley,237,3.728,30.14119,10.43333333,22.75,16.59166667,306.270025,279.1617841,2.12,4.15,264.1386674,1.66,W,0,1,1
625,11/04/2025,Neot_smadar,spring,35,Center,Mountain,417,3.760129032,30.054879,10.43333333,22.75,16.59166667,306.270025,279.1617841,2.12,4.15,264.1386674,1.66,W,1,29,5
626,11/04/2025,Timna,spring,12,South,Valley,123,3.720387097,29.803654,10.43333333,22.75,16.59166667,306.270025,279.1617841,2.12,4.15,264.1386674,1.66,W,1,4,7
627,11/04/2025,Har_Yoash,spring,0,South,Mountain,733,3.711483871,29.582982,10.43333333,22.75,16.59166667,306.270025,279.1617841,2.12,4.15,264.1386674,1.66,W,0,0,0
628,12/04/2025,Hatzeva,spring,54,North,Valley,-166,3.749806452,30.818349,11.7,23.8,17.75,322.5281664,334.1341362,3.5,3.37,311.4042812,1,N,4,45,5
629,12/04/2025,Mitzpe_ramon,spring,25,North,Mountain,758,3.805032258,30.660835,11.7,23.8,17.75,322.5281664,334.1341362,3.5,3.37,311.4042812,1,N,0,21,4
630,12/04/2025,Shita,spring,3,Center,Valley,237,3.728,30.14119,11.7,23.8,17.75,322.5281664,334.1341362,3.5,3.37,311.4042812,1,N,0,2,1
631,12/04/2025,Neot_smadar,spring,8,Center,Mountain,417,3.760129032,30.054879,11.7,23.8,17.75,322.5281664,334.1341362,3.5,3.37,311.4042812,1,N,0,1,7
632,12/04/2025,Timna,spring,17,South,Valley,123,3.720387097,29.803654,11.7,23.8,17.75,322.5281664,334.1341362,3.5,3.37,311.4042812,1,N,1,14,2
633,12/04/2025,Har_Yoash,spring,0,South,Mountain,733,3.711483871,29.582982,11.7,23.8,17.75,322.5281664,334.1341362,3.5,3.37,311.4042812,1,N,0,0,0
634,13/04/2025,Hatzeva,spring,26,North,Valley,-166,3.749806452,30.818349,11.1,24.78333333,17.94166667,330.5943169,298.6532314,2.04,4.85,273.6896368,1.62,N,0,20,6
635,13/04/2025,Mitzpe_ramon,spring,8,North,Mountain,758,3.805032258,30.660835,11.1,24.78333333,17.94166667,330.5943169,298.6532314,2.04,4.85,273.6896368,1.62,N,0,5,3
636,13/04/2025,Shita,spring,7,Center,Valley,237,3.728,30.14119,11.1,24.78333333,17.94166667,330.5943169,298.6532314,2.04,4.85,273.6896368,1.62,N,1,5,1
637,13/04/2025,Neot_smadar,spring,28,Center,Mountain,417,3.760129032,30.054879,11.1,24.78333333,17.94166667,330.5943169,298.6532314,2.04,4.85,273.6896368,1.62,N,0,12,16
638,13/04/2025,Timna,spring,11,South,Valley,123,3.720387097,29.803654,11.1,24.78333333,17.94166667,330.5943169,298.6532314,2.04,4.85,273.6896368,1.62,N,0,9,2
639,13/04/2025,Har_Yoash,spring,2,South,Mountain,733,3.711483871,29.582982,11.1,24.78333333,17.94166667,330.5943169,298.6532314,2.04,4.85,273.6896368,1.62,N,0,2,0
640,14/04/2025,Hatzeva,spring,12,North,Valley,-166,3.749806452,30.818349,11.25,23.13333333,17.19166667,309.2952467,302.2476005,1.38,3.62,235.4504119,1.88,W,1,4,7
641,14/04/2025,Mitzpe_ramon,spring,68,North,Mountain,758,3.805032258,30.660835,11.25,23.13333333,17.19166667,309.2952467,302.2476005,1.38,3.62,235.4504119,1.88,W,4,58,6
642,14/04/2025,Shita,spring,38,Center,Valley,237,3.728,30.14119,11.25,23.13333333,17.19166667,309.2952467,302.2476005,1.38,3.62,235.4504119,1.88,W,2,20,16
643,14/04/2025,Neot_smadar,spring,133,Center,Mountain,417,3.760129032,30.054879,11.25,23.13333333,17.19166667,309.2952467,302.2476005,1.38,3.62,235.4504119,1.88,W,1,90,42
644,14/04/2025,Timna,spring,41,South,Valley,123,3.720387097,29.803654,11.25,23.13333333,17.19166667,309.2952467,302.2476005,1.38,3.62,235.4504119,1.88,W,0,36,5
645,14/04/2025,Har_Yoash,spring,1,South,Mountain,733,3.711483871,29.582982,11.25,23.13333333,17.19166667,309.2952467,302.2476005,1.38,3.62,235.4504119,1.88,W,1,0,0
646,15/04/2025,Mitzpe_ramon,spring,18,North,Mountain,758,3.805032258,30.660835,10.96666667,24.43333333,17.7,340.2049318,332.2850657,2.84,3.43,346.3793509,1.26,N,5,10,3
647,15/04/2025,Shita,spring,4,Center,Valley,237,3.728,30.14119,10.96666667,24.43333333,17.7,340.2049318,332.2850657,2.84,3.43,346.3793509,1.26,N,0,4,0
648,15/04/2025,Neot_smadar,spring,9,Center,Mountain,417,3.760129032,30.054879,10.96666667,24.43333333,17.7,340.2049318,332.2850657,2.84,3.43,346.3793509,1.26,N,0,5,4
649,15/04/2025,Timna,spring,20,South,Valley,123,3.720387097,29.803654,10.96666667,24.43333333,17.7,340.2049318,332.2850657,2.84,3.43,346.3793509,1.26,N,0,15,5
650,15/04/2025,Har_Yoash,spring,1,South,Mountain,733,3.711483871,29.582982,10.96666667,24.43333333,17.7,340.2049318,332.2850657,2.84,3.43,346.3793509,1.26,N,0,1,0
651,16/04/2025,Mitzpe_ramon,spring,1,North,Mountain,758,3.805032258,30.660835,12.2,26.5,19.35,4.358801697,338.768478,1.62,3.86,350.3218182,2.01,N,0,1,0
652,16/04/2025,Shita,spring,1,Center,Valley,237,3.728,30.14119,12.2,26.5,19.35,4.358801697,338.768478,1.62,3.86,350.3218182,2.01,N,0,0,1
653,16/04/2025,Neot_smadar,spring,6,Center,Mountain,417,3.760129032,30.054879,12.2,26.5,19.35,4.358801697,338.768478,1.62,3.86,350.3218182,2.01,N,0,0,6
654,16/04/2025,Timna,spring,1,South,Valley,123,3.720387097,29.803654,12.2,26.5,19.35,4.358801697,338.768478,1.62,3.86,350.3218182,2.01,N,0,1,0
655,16/04/2025,Har_Yoash,spring,1,South,Mountain,733,3.711483871,29.582982,12.2,26.5,19.35,4.358801697,338.768478,1.62,3.86,350.3218182,2.01,N,0,1,0
656,17/04/2025,Mitzpe_ramon,spring,9,North,Mountain,758,3.805032258,30.660835,14.06666667,32.13333333,23.1,1.807823635,345.8276303,1.2,3.57,124.5778487,1.87,N,9,0,0
657,17/04/2025,Shita,spring,0,Center,Valley,237,3.728,30.14119,14.06666667,32.13333333,23.1,1.807823635,345.8276303,1.2,3.57,124.5778487,1.87,N,0,0,0
658,17/04/2025,Neot_smadar,spring,1,Center,Mountain,417,3.760129032,30.054879,14.06666667,32.13333333,23.1,1.807823635,345.8276303,1.2,3.57,124.5778487,1.87,N,0,1,0
659,17/04/2025,Timna,spring,0,South,Valley,123,3.720387097,29.803654,14.06666667,32.13333333,23.1,1.807823635,345.8276303,1.2,3.57,124.5778487,1.87,N,0,0,0
660,17/04/2025,Har_Yoash,spring,21,South,Mountain,733,3.711483871,29.582982,14.06666667,32.13333333,23.1,1.807823635,345.8276303,1.2,3.57,124.5778487,1.87,N,0,1,20
661,18/04/2025,Mitzpe_ramon,spring,1,North,Mountain,758,3.805032258,30.660835,16.71666667,34.55,25.63333333,352.7445817,307.6411073,1.48,4.23,287.1897827,2.06,N,1,0,0
662,18/04/2025,Shita,spring,1,Center,Valley,237,3.728,30.14119,16.71666667,34.55,25.63333333,352.7445817,307.6411073,1.48,4.23,287.1897827,2.06,N,0,1,0
663,18/04/2025,Neot_smadar,spring,3,Center,Mountain,417,3.760129032,30.054879,16.71666667,34.55,25.63333333,352.7445817,307.6411073,1.48,4.23,287.1897827,2.06,N,0,2,1
664,18/04/2025,Timna,spring,0,South,Valley,123,3.720387097,29.803654,16.71666667,34.55,25.63333333,352.7445817,307.6411073,1.48,4.23,287.1897827,2.06,N,0,0,0
665,18/04/2025,Har_Yoash,spring,1,South,Mountain,733,3.711483871,29.582982,16.71666667,34.55,25.63333333,352.7445817,307.6411073,1.48,4.23,287.1897827,2.06,N,0,1,0
666,19/04/2025,Mitzpe_ramon,spring,0,North,Mountain,758,3.805032258,30.660835,18.06666667,34.83333333,26.45,348.5208673,333.8456354,2.34,5.24,285.1535518,2.17,N,0,0,0
667,19/04/2025,Shita,spring,0,Center,Valley,237,3.728,30.14119,18.06666667,34.83333333,26.45,348.5208673,333.8456354,2.34,5.24,285.1535518,2.17,N,0,0,0
668,19/04/2025,Neot_smadar,spring,10,Center,Mountain,417,3.760129032,30.054879,18.06666667,34.83333333,26.45,348.5208673,333.8456354,2.34,5.24,285.1535518,2.17,N,0,1,9
669,19/04/2025,Timna,spring,1,South,Valley,123,3.720387097,29.803654,18.06666667,34.83333333,26.45,348.5208673,333.8456354,2.34,5.24,285.1535518,2.17,N,0,1,0
670,19/04/2025,Har_Yoash,spring,1,South,Mountain,733,3.711483871,29.582982,18.06666667,34.83333333,26.45,348.5208673,333.8456354,2.34,5.24,285.1535518,2.17,N,0,1,0
671,20/04/2025,Mitzpe_ramon,spring,7,North,Mountain,758,3.805032258,30.660835,17.13333333,32.81666667,24.975,352.5187968,260.0136835,2.14,4.74,295.139897,2.03,N,0,5,2
672,20/04/2025,Shita,spring,0,Center,Valley,237,3.728,30.14119,17.13333333,32.81666667,24.975,352.5187968,260.0136835,2.14,4.74,295.139897,2.03,N,0,0,0
673,20/04/2025,Neot_smadar,spring,7,Center,Mountain,417,3.760129032,30.054879,17.13333333,32.81666667,24.975,352.5187968,260.0136835,2.14,4.74,295.139897,2.03,N,0,6,1
674,20/04/2025,Timna,spring,3,South,Valley,123,3.720387097,29.803654,17.13333333,32.81666667,24.975,352.5187968,260.0136835,2.14,4.74,295.139897,2.03,N,0,3,0
675,20/04/2025,Har_Yoash,spring,0,South,Mountain,733,3.711483871,29.582982,17.13333333,32.81666667,24.975,352.5187968,260.0136835,2.14,4.74,295.139897,2.03,N,0,0,0
676,21/04/2025,Mitzpe_ramon,spring,3,North,Mountain,758,3.805032258,30.660835,15.7,33.56666667,24.63333333,77.25513896,274.6467678,1.4,0.94,252.7806418,1.47,E,0,3,0
677,21/04/2025,Shita,spring,0,Center,Valley,237,3.728,30.14119,15.7,33.56666667,24.63333333,77.25513896,274.6467678,1.4,0.94,252.7806418,1.47,E,0,0,0
678,21/04/2025,Neot_smadar,spring,30,Center,Mountain,417,3.760129032,30.054879,15.7,33.56666667,24.63333333,77.25513896,274.6467678,1.4,0.94,252.7806418,1.47,E,29,0,1
679,21/04/2025,Timna,spring,0,South,Valley,123,3.720387097,29.803654,15.7,33.56666667,24.63333333,77.25513896,274.6467678,1.4,0.94,252.7806418,1.47,E,0,0,0
680,21/04/2025,Har_Yoash,spring,0,South,Mountain,733,3.711483871,29.582982,15.7,33.56666667,24.63333333,77.25513896,274.6467678,1.4,0.94,252.7806418,1.47,E,0,0,0
681,22/04/2025,Mitzpe_ramon,spring,6,North,Mountain,758,3.805032258,30.660835,19.05,39.16666667,29.10833333,279.2152195,201.1360795,0.88,4.02,339.7656304,1.34,W,0,1,5
682,22/04/2025,Shita,spring,0,Center,Valley,237,3.728,30.14119,19.05,39.16666667,29.10833333,279.2152195,201.1360795,0.88,4.02,339.7656304,1.34,W,0,0,0
683,22/04/2025,Neot_smadar,spring,4,Center,Mountain,417,3.760129032,30.054879,19.05,39.16666667,29.10833333,279.2152195,201.1360795,0.88,4.02,339.7656304,1.34,W,4,0,0
684,22/04/2025,Timna,spring,0,South,Valley,123,3.720387097,29.803654,19.05,39.16666667,29.10833333,279.2152195,201.1360795,0.88,4.02,339.7656304,1.34,W,0,0,0
685,22/04/2025,Har_Yoash,spring,0,South,Mountain,733,3.711483871,29.582982,19.05,39.16666667,29.10833333,279.2152195,201.1360795,0.88,4.02,339.7656304,1.34,W,0,0,0
686,23/04/2025,Mitzpe_ramon,spring,1,North,Mountain,758,3.805032258,30.660835,21.23333333,41.55,31.39166667,325.146256,343.8623991,2.34,4.73,286.7612965,1.56,N,0,1,0
687,23/04/2025,Neot_smadar,spring,1,Center,Mountain,417,3.760129032,30.054879,21.23333333,41.55,31.39166667,325.146256,343.8623991,2.34,4.73,286.7612965,1.56,N,1,0,0
688,23/04/2025,Timna,spring,0,South,Valley,123,3.720387097,29.803654,21.23333333,41.55,31.39166667,325.146256,343.8623991,2.34,4.73,286.7612965,1.56,N,0,0,0
689,23/04/2025,Har_Yoash,spring,0,South,Mountain,733,3.711483871,29.582982,21.23333333,41.55,31.39166667,325.146256,343.8623991,2.34,4.73,286.7612965,1.56,N,0,0,0
690,24/04/2025,Mitzpe_ramon,spring,5,North,Mountain,758,3.805032258,30.660835,20.93333333,35.35,28.14166667,337.9529259,303.2254031,4.4,5.63,348.2762743,1.93,N,0,5,0
691,24/04/2025,Neot_smadar,spring,2,Center,Mountain,417,3.760129032,30.054879,20.93333333,35.35,28.14166667,337.9529259,303.2254031,4.4,5.63,348.2762743,1.93,N,0,0,2
692,24/04/2025,Timna,spring,0,South,Valley,123,3.720387097,29.803654,20.93333333,35.35,28.14166667,337.9529259,303.2254031,4.4,5.63,348.2762743,1.93,N,0,0,0
693,24/04/2025,Har_Yoash,spring,0,South,Mountain,733,3.711483871,29.582982,20.93333333,35.35,28.14166667,337.9529259,303.2254031,4.4,5.63,348.2762743,1.93,N,0,0,0
694,25/04/2025,Mitzpe_ramon,spring,2,North,Mountain,758,3.805032258,30.660835,17.45,29.06666667,23.25833333,353.0763847,351.9475106,2.56,3.5,344.0101674,1.58,N,0,2,0
695,25/04/2025,Neot_smadar,spring,3,Center,Mountain,417,3.760129032,30.054879,17.45,29.06666667,23.25833333,353.0763847,351.9475106,2.56,3.5,344.0101674,1.58,N,2,0,1
696,25/04/2025,Timna,spring,0,South,Valley,123,3.720387097,29.803654,17.45,29.06666667,23.25833333,353.0763847,351.9475106,2.56,3.5,344.0101674,1.58,N,0,0,0
697,25/04/2025,Har_Yoash,spring,0,South,Mountain,733,3.711483871,29.582982,17.45,29.06666667,23.25833333,353.0763847,351.9475106,2.56,3.5,344.0101674,1.58,N,0,0,0
698,26/04/2025,Mitzpe_ramon,spring,2,North,Mountain,758,3.805032258,30.660835,16.11666667,29.03333333,22.575,332.3648535,344.9306515,3.18,4.65,330.8966241,1.57,N,0,0,2
699,26/04/2025,Neot_smadar,spring,0,Center,Mountain,417,3.760129032,30.054879,16.11666667,29.03333333,22.575,332.3648535,344.9306515,3.18,4.65,330.8966241,1.57,N,0,0,0
700,26/04/2025,Har_Yoash,spring,0,South,Mountain,733,3.711483871,29.582982,16.11666667,29.03333333,22.575,332.3648535,344.9306515,3.18,4.65,330.8966241,1.57,N,0,0,0
701,27/04/2025,Mitzpe_ramon,spring,4,North,Mountain,758,3.805032258,30.660835,14.71666667,28.38333333,21.55,346.0251939,340.7582795,3.52,3.91,284.6760846,1.89,N,1,1,2
702,27/04/2025,Neot_smadar,spring,0,Center,Mountain,417,3.760129032,30.054879,14.71666667,28.38333333,21.55,346.0251939,340.7582795,3.52,3.91,284.6760846,1.89,N,0,0,0
703,28/04/2025,Hatzeva,spring,1,North,Valley,-166,3.749806452,30.818349,15.55,29.73333333,22.64166667,350.1502446,304.7189442,2.24,4.74,310.8732312,1.86,N,0,1,0
704,28/04/2025,Mitzpe_ramon,spring,0,North,Mountain,758,3.805032258,30.660835,15.55,29.73333333,22.64166667,350.1502446,304.7189442,2.24,4.74,310.8732312,1.86,N,0,0,0
705,28/04/2025,Shita,spring,6,Center,Valley,237,3.728,30.14119,15.55,29.73333333,22.64166667,350.1502446,304.7189442,2.24,4.74,310.8732312,1.86,N,0,1,5
706,28/04/2025,Neot_smadar,spring,1,Center,Mountain,417,3.760129032,30.054879,15.55,29.73333333,22.64166667,350.1502446,304.7189442,2.24,4.74,310.8732312,1.86,N,1,0,0
707,28/04/2025,Timna,spring,0,South,Valley,123,3.720387097,29.803654,15.55,29.73333333,22.64166667,350.1502446,304.7189442,2.24,4.74,310.8732312,1.86,N,0,0,0
708,28/04/2025,Har_Yoash,spring,0,South,Mountain,733,3.711483871,29.582982,15.55,29.73333333,22.64166667,350.1502446,304.7189442,2.24,4.74,310.8732312,1.86,N,0,0,0
709,29/04/2025,Hatzeva,spring,7,North,Valley,-166,3.749806452,30.818349,15.23333333,31.33333333,23.28333333,3.216026551,39.15030032,3.22,2.82,43.42932919,1.62,N,0,7,0
710,29/04/2025,Mitzpe_ramon,spring,1,North,Mountain,758,3.805032258,30.660835,15.23333333,31.33333333,23.28333333,3.216026551,39.15030032,3.22,2.82,43.42932919,1.62,N,0,0,1
711,29/04/2025,Shita,spring,0,Center,Valley,237,3.728,30.14119,15.23333333,31.33333333,23.28333333,3.216026551,39.15030032,3.22,2.82,43.42932919,1.62,N,0,0,0
712,29/04/2025,Neot_smadar,spring,0,Center,Mountain,417,3.760129032,30.054879,15.23333333,31.33333333,23.28333333,3.216026551,39.15030032,3.22,2.82,43.42932919,1.62,N,0,0,0
713,29/04/2025,Timna,spring,0,South,Valley,123,3.720387097,29.803654,15.23333333,31.33333333,23.28333333,3.216026551,39.15030032,3.22,2.82,43.42932919,1.62,N,0,0,0
714,29/04/2025,Har_Yoash,spring,4,South,Mountain,733,3.711483871,29.582982,15.23333333,31.33333333,23.28333333,3.216026551,39.15030032,3.22,2.82,43.42932919,1.62,N,0,4,0
715,30/04/2025,Hatzeva,spring,0,North,Valley,-166,3.749806452,30.818349,17.61666667,36.73333333,27.175,287.8829868,358.5114861,4.64,5.28,334.0910123,2.77,W,0,0,0
716,30/04/2025,Mitzpe_ramon,spring,1,North,Mountain,758,3.805032258,30.660835,17.61666667,36.73333333,27.175,287.8829868,358.5114861,4.64,5.28,334.0910123,2.77,W,1,0,0
717,30/04/2025,Shita,spring,0,Center,Valley,237,3.728,30.14119,17.61666667,36.73333333,27.175,287.8829868,358.5114861,4.64,5.28,334.0910123,2.77,W,0,0,0
718,30/04/2025,Neot_smadar,spring,0,Center,Mountain,417,3.760129032,30.054879,17.61666667,36.73333333,27.175,287.8829868,358.5114861,4.64,5.28,334.0910123,2.77,W,0,0,0
719,30/04/2025,Timna,spring,0,South,Valley,123,3.720387097,29.803654,17.61666667,36.73333333,27.175,287.8829868,358.5114861,4.64,5.28,334.0910123,2.77,W,0,0,0
720,30/04/2025,Har_Yoash,spring,0,South,Mountain,733,3.711483871,29.582982,17.61666667,36.73333333,27.175,287.8829868,358.5114861,4.64,5.28,334.0910123,2.77,W,0,0,0
721,01/05/2025,Hatzeva,spring,3,North,Valley,-166,3.749806452,30.818349,19.15,29.96666667,24.55833333,5.46035281,346.0456775,2.1,3.29,327.4066923,1.91,N,0,0,3
722,01/05/2025,Mitzpe_ramon,spring,7,North,Mountain,758,3.805032258,30.660835,19.15,29.96666667,24.55833333,5.46035281,346.0456775,2.1,3.29,327.4066923,1.91,N,0,1,6
723,01/05/2025,Shita,spring,0,Center,Valley,237,3.728,30.14119,19.15,29.96666667,24.55833333,5.46035281,346.0456775,2.1,3.29,327.4066923,1.91,N,0,0,0
724,01/05/2025,Neot_smadar,spring,1,Center,Mountain,417,3.760129032,30.054879,19.15,29.96666667,24.55833333,5.46035281,346.0456775,2.1,3.29,327.4066923,1.91,N,0,1,0
725,01/05/2025,Timna,spring,0,South,Valley,123,3.720387097,29.803654,19.15,29.96666667,24.55833333,5.46035281,346.0456775,2.1,3.29,327.4066923,1.91,N,0,0,0
726,01/05/2025,Har_Yoash,spring,0,South,Mountain,733,3.711483871,29.582982,19.15,29.96666667,24.55833333,5.46035281,346.0456775,2.1,3.29,327.4066923,1.91,N,0,0,0
727,02/05/2025,Hatzeva,spring,2,North,Valley,-166,3.749806452,30.818349,16.43333333,29.96666667,23.2,287.4583265,326.4373655,1.08,3.5,302.9241534,1.2,W,0,0,2
